iter	Accuracy	CrossEntropy
876	0.9996972678	0.007487117169
877	0.9996972678	0.007486811239
878	0.9996972678	0.007486775046
879	0.9996972678	0.007486703156
880	0.9996972678	0.007486559624
881	0.9996821312	0.007484950444
882	0.9996821312	0.007484911586
883	0.9996821312	0.00748486968
884	0.9996821312	0.007484859218
885	0.9996821312	0.007484841816
886	0.9996821312	0.007484826749
887	0.9996821312	0.007484809542
888	0.9996821312	0.007484799141
889	0.9996821312	0.007484788756
890	0.9996821312	0.007484778386
891	0.9996821312	0.007484761121
892	0.9996821312	0.007484743428
893	0.9996821312	0.007484732945
894	0.9997275411	0.007366086302
895	0.9997275411	0.007365992522
896	0.9997275411	0.007365986743
897	0.9997275411	0.007365897966
898	0.9997275411	0.007365855358
899	0.9997275411	0.007365773388
900	0.9997275411	0.007365694114
901	0.9997275411	0.007365675133
902	0.9997275411	0.007365638357
903	0.9997275411	0.007365633572
904	0.9997275411	0.007365578929
905	0.9997275411	0.007365574451
906	0.9997275411	0.007365555957
907	0.9997275411	0.007365485998
908	0.9997578143	0.007249360469
909	0.9997578143	0.007249322721
910	0.9997578143	0.007249143087
911	0.9997578143	0.007249123934
912	0.9997578143	0.007248975545
913	0.9997578143	0.007248900954
914	0.9997578143	0.007248864383
915	0.9997578143	0.007248827666
916	0.9997578143	0.007248757502
917	0.9997578143	0.007248469552
918	0.9997578143	0.007248380277
919	0.9997578143	0.007248371615
920	0.9997578143	0.007248335752
921	0.9997578143	0.007248044907
922	0.9997578143	0.007247953591
923	0.9997578143	0.007111635031
924	0.9997578143	0.007111453901
925	0.9997729509	0.007107308586
926	0.9998032241	0.007079929374
927	0.9998032241	0.007079436837
928	0.9998032241	0.007079436837
929	0.9998032241	0.007079436837
930	0.9998032241	0.007079397807
931	0.9998032241	0.007002598479
932	0.9998032241	0.007002598479
933	0.9998032241	0.007002589836
934	0.9998032241	0.007002589836
935	0.9998032241	0.007002562866
936	0.9998032241	0.007002532612
937	0.9998032241	0.007002501528
938	0.9998032241	0.007002434147
939	0.9998032241	0.007002416
940	0.9998032241	0.007002340406
941	0.9998032241	0.007002324308
942	0.9998032241	0.007002306387
943	0.9998032241	0.007002290893
944	0.9998032241	0.007002275279
945	0.9998032241	0.007002244135
946	0.9998032241	0.007002225546
947	0.9998032241	0.007002188519
948	0.9998032241	0.007002173617
949	0.9998032241	0.007002143086
950	0.9998032241	0.007002072946
951	0.9998032241	0.007002012513
952	0.9998032241	0.007001977903
953	0.9998032241	0.0070019703
954	0.9998032241	0.007001939218
955	0.9998032241	0.007001931788
956	0.9998032241	0.007001900853
957	0.9998032241	0.007001843023
958	0.9998032241	0.007001834107
959	0.9998032241	0.007001800958
960	0.9998032241	0.007001800958
961	0.9998032241	0.007001767965
962	0.9998032241	0.007001709023
963	0.9998032241	0.007001709023
964	0.9998032241	0.007001678885
965	0.9998032241	0.007001620459
966	0.9998032241	0.007001611708
967	0.9998032241	0.007001604316
968	0.9998032241	0.00700157547
969	0.9998032241	0.007001542412
970	0.9998032241	0.007001513059
971	0.9998032241	0.007001484453
972	0.9998032241	0.007001427699
973	0.9998032241	0.007001413501
974	0.9998032241	0.007001399383
975	0.9998032241	0.007001385423
976	0.9998032241	0.007001376923
977	0.9998032241	0.007001317173
978	0.9998032241	0.007001303155
979	0.9998032241	0.007001289201
980	0.9998032241	0.007001275068
981	0.9998032241	0.007001266627
982	0.9998032241	0.007001266627
983	0.9998032241	0.007001252066
984	0.9998032241	0.007001237992
985	0.9998032241	0.007001224098
986	0.9998032241	0.007001196484
987	0.9998032241	0.007001189509
988	0.9998032241	0.007001172756
989	0.9998032241	0.007001159348
990	0.9998032241	0.00700113189
991	0.9998032241	0.007001065436
992	0.9998032241	0.007001051694
993	0.9998032241	0.007001044464
994	0.9998032241	0.007001030619
995	0.9998032241	0.007000975429
996	0.9998032241	0.007000963337
997	0.9998032241	0.007000930726
998	0.9998032241	0.007000904068
999	0.9998032241	0.007000880603
1000	0.9998032241	0.007000854121
1001	0.9998032241	0.007000789924
1002	0.9998032241	0.007000736303
1003	0.9998032241	0.007000729714
1004	0.9998032241	0.007000716005
1005	0.9998032241	0.007000709528
1006	0.9998032241	0.00700065662
1007	0.9998032241	0.007000640862
1008	0.9998032241	0.007000615209
1009	0.9998032241	0.007000608918
1010	0.9998032241	0.007000602353
1011	0.9998032241	0.007000572972
1012	0.9998032241	0.007000543141
1013	0.9998032241	0.007000497319
1014	0.9998032241	0.007000497319
1015	0.9998032241	0.007000454639
1016	0.9998032241	0.007000448469
1017	0.9998032241	0.007000422722
1018	0.9998032241	0.007000397534
1019	0.9998032241	0.007000374324
1020	0.9998032241	0.00700032952
1021	0.9998032241	0.007000305173
1022	0.9998032241	0.007000294132
1023	0.9998032241	0.007000263732
1024	0.9998032241	0.007000240938
1025	0.9998032241	0.00700022848
1026	0.9998032241	0.00700021607
1027	0.9998032241	0.00700021607
1028	0.9998032241	0.007000198356
1029	0.9998032241	0.007000175641
1030	0.9998032241	0.007000163438
1031	0.9998032241	0.007000163438
1032	0.9998032241	0.007000163438
1033	0.9998032241	0.007000134359
1034	0.9998032241	0.007000121993
1035	0.9998032241	0.00700010959
1036	0.9998032241	0.007000095336
1037	0.9998032241	0.007000083225
1038	0.9998032241	0.007000070791
1039	0.9998032241	0.007000058717
1040	0.9998032241	0.007000029091
1041	0.9998032241	0.007000001745
1042	0.9998032241	0.007000001745
1043	0.9998032241	0.00699996676
1044	0.9998032241	0.006999938719
1045	0.9998032241	0.006999916442
1046	0.9998032241	0.006999916442
1047	0.9998032241	0.006999916442
1048	0.9998032241	0.006999906681
1049	0.9998032241	0.006999848268
1050	0.9998032241	0.006999801615
1051	0.9998032241	0.006999801615
1052	0.9998032241	0.006999680142
1053	0.9998032241	0.006999638126
1054	0.9998032241	0.006999638126
1055	0.9998032241	0.006999611133
1056	0.9998032241	0.006999564712
1057	0.9998032241	0.006999553098
1058	0.9998032241	0.006999496058
1059	0.9998032241	0.0069994907
1060	0.9998032241	0.006999479328
1061	0.9998032241	0.006999468699
1062	0.9998032241	0.006999422947
1063	0.9998032241	0.006999371214
1064	0.9998032241	0.006999365549
1065	0.9998032241	0.006999353027
1066	0.9998032241	0.006999303771
1067	0.9998032241	0.006999250662
1068	0.9998032241	0.00699922757
1069	0.9998032241	0.006999064277
1070	0.9998032241	0.006999058519
1071	0.9998032241	0.00699899963
1072	0.9997729509	0.006948211384
1073	0.9997729509	0.006947981874
1074	0.9997729509	0.00694786924
1075	0.9997729509	0.006947619714
1076	0.9997578143	0.006884823791
1077	0.9997578143	0.006884677936
1078	0.9998032241	0.006790632953
1079	0.9997880875	0.006692140096
1080	0.9997880875	0.006692080718
1081	0.9997880875	0.006692039459
1082	0.9997880875	0.006692016988
1083	0.9997880875	0.006691976918
1084	0.9997880875	0.006691902411
1085	0.9998032241	0.006639321206
1086	0.9998032241	0.006639306676
1087	0.9998032241	0.006639271984
1088	0.9998032241	0.006639244843
1089	0.9998032241	0.006639219086
1090	0.9998032241	0.006639204928
1091	0.9998032241	0.006639152351
1092	0.9998032241	0.006639128566
1093	0.9998032241	0.006639084483
1094	0.9998032241	0.00663906262
1095	0.9998032241	0.006639049068
1096	0.9998032241	0.006639025747
1097	0.9998032241	0.006639003065
1098	0.9998032241	0.006638958002
1099	0.9998032241	0.006583440839
1100	0.9998486339	0.0065171464
1101	0.9998486339	0.00651691373
1102	0.9998486339	0.006516551053
1103	0.9998486339	0.006516322922
1104	0.9998334973	0.006473461163
1105	0.9998334973	0.006473146624
1106	0.9998334973	0.006472837326
1107	0.9998334973	0.006470119979
1108	0.9998789071	0.006378355215
1109	0.9998789071	0.006378303384
1110	0.9998789071	0.006361069468
1111	0.9998789071	0.006321341758
1112	0.9998940437	0.006225846136
1113	0.9998940437	0.006225846136
1114	0.9998940437	0.006225846136
1115	0.9998789071	0.006178849225
1116	0.9998940437	0.006094127556
1117	0.9998940437	0.006094033994
1118	0.9998940437	0.006094029559
1119	0.9999091804	0.006027087854
1120	0.9999697268	0.005912426471
1121	0.9999545902	0.005824902305
1122	0.9999545902	0.005749725753
1123	0.9999545902	0.005749725753
1124	0.9999545902	0.005749693673
1125	0.9999545902	0.005749686959
1126	0.9999545902	0.005749673879
1127	0.9999545902	0.005749659879
1128	0.9999545902	0.005749556811
1129	0.9999545902	0.005749352278
1130	0.9999545902	0.005749325604
1131	0.9999545902	0.005749278692
1132	0.9999545902	0.005749141508
1133	0.9999545902	0.005749091283
1134	0.9999545902	0.005749025013
1135	0.9999545902	0.005748921322
1136	0.9999545902	0.0057488973
1137	0.9999545902	0.005748760874
1138	0.9999545902	0.005748744434
1139	0.9999545902	0.005748650722
1140	0.9999545902	0.005748596811
1141	0.9999545902	0.005748581721
1142	0.9999545902	0.005748485898
1143	0.9999545902	0.005748419747
1144	0.9999545902	0.005748390847
1145	0.9999545902	0.005748292481
1146	0.9999545902	0.005748179798
1147	0.9999545902	0.005748155317
1148	0.9999545902	0.005748061595
1149	0.9999545902	0.005747870502
1150	0.9999545902	0.005747841873
1151	0.9999545902	0.005747762036
1152	0.9999545902	0.005747658923
1153	0.9999545902	0.005747469686
1154	0.9999545902	0.005747282327
1155	0.9999545902	0.005747277858
1156	0.9999545902	0.005747154283
1157	0.9999545902	0.005747089253
1158	0.9999545902	0.005734510517
1159	0.9999545902	0.005734460842
1160	0.9999545902	0.00573433008
1161	0.9999545902	0.005734174388
1162	0.9999545902	0.005734127546
1163	0.9999545902	0.005733684032
1164	0.9999545902	0.005733618271
1165	0.9999545902	0.005733597666
1166	0.9999545902	0.005733565213
1167	0.9999545902	0.005733553056
1168	0.9999545902	0.005733438916
1169	0.9999545902	0.005733427981
1170	0.9999545902	0.005733422786
1171	0.9999545902	0.005733108191
1172	0.9999545902	0.005733101311
1173	0.9999545902	0.005733074299
1174	0.9999545902	0.005733033615
1175	0.9999545902	0.00573288887
1176	0.9999545902	0.005732875097
1177	0.9999545902	0.005732864308
1178	0.9999545902	0.005732860067
1179	0.9999545902	0.005732819462
1180	0.9999545902	0.005732781923
1181	0.9999545902	0.005732721525
1182	0.9999545902	0.005732698295
1183	0.9999545902	0.005732688549
1184	0.9999545902	0.005732353625
1185	0.9999545902	0.005696873929
1186	0.9999545902	0.005696836454
1187	0.9999545902	0.005696705644
1188	0.9999545902	0.005696575775
1189	0.9999545902	0.005696503761
1190	0.9999545902	0.005696473503
1191	0.9999545902	0.005696442122
1192	0.9999545902	0.005696412948
1193	0.9999545902	0.005696374285
1194	0.9999545902	0.0056963413
1195	0.9999545902	0.005696263328
1196	0.9999545902	0.005696217874
1197	0.9999545902	0.005696217874
1198	0.9999545902	0.005696161224
1199	0.9999545902	0.005695996678
1200	0.9999545902	0.005695961794
1201	0.9999545902	0.005695846105
1202	0.9999545902	0.005695702209
1203	0.9999545902	0.005695643371
1204	0.9999545902	0.00569555523
1205	0.9999697268	0.005647328384
1206	0.9999697268	0.005647308746
1207	0.9999545902	0.00555543549
1208	0.9999545902	0.005555364555
1209	0.9999545902	0.005555293177
1210	0.9999545902	0.005555257348
1211	0.9999545902	0.005555205087
1212	0.9999545902	0.005555178751
1213	0.9999545902	0.005555178751
1214	0.9999545902	0.005555161751
1215	0.9999545902	0.005555137356
1216	0.9999545902	0.005555102946
1217	0.9999545902	0.005555069404
1218	0.9999545902	0.005555002151
1219	0.9999545902	0.005554997413
1220	0.9999545902	0.005554964741
1221	0.9999545902	0.005554891194
1222	0.9999545902	0.005554881373
1223	0.9999545902	0.005554876529
1224	0.9999545902	0.005554858681
1225	0.9999545902	0.005554846974
1226	0.9999545902	0.005554837445
1227	0.9999545902	0.005554837445
1228	0.9999545902	0.005554804524
1229	0.9999545902	0.005554780541
1230	0.9999545902	0.005554757106
1231	0.9999545902	0.005554740145
1232	0.9999545902	0.005554740145
1233	0.9999545902	0.005554740145
1234	0.9999545902	0.005554740145
1235	0.9999545902	0.00555460214
1236	0.9999545902	0.005554536103
1237	0.9999545902	0.005554524299
1238	0.9999545902	0.005554460397
1239	0.9999545902	0.005554447607
1240	0.9999545902	0.005554424347
1241	0.9999545902	0.005554295865
1242	0.9999545902	0.005554093959
1243	0.9999545902	0.005554061495
1244	0.9999545902	0.005554057417
1245	0.9999545902	0.005554035164
1246	0.9999545902	0.005553987946
1247	0.9999545902	0.005553926738
1248	0.9999545902	0.005553899203
1249	0.9999545902	0.005553876123
1250	0.9999545902	0.005553753313
1251	0.9999545902	0.005553747981
1252	0.9999545902	0.00555363521
1253	0.9999545902	0.005553604103
1254	0.9999545902	0.005553589039
1255	0.9999545902	0.005553567993
1256	0.9999545902	0.005553559888
1257	0.9999545902	0.005553517984
1258	0.9999545902	0.005553514189
1259	0.9999545902	0.005553508742
1260	0.9999545902	0.005553499466
1261	0.9999545902	0.00555348341
1262	0.9999545902	0.005553468239
1263	0.9999545902	0.005553393461
1264	0.9999545902	0.005553389625
1265	0.9999545902	0.005553384509
1266	0.9999545902	0.005553362912
1267	0.9999545902	0.005553358398
1268	0.9999545902	0.005553327415
1269	0.9999545902	0.005553316408
1270	0.9999545902	0.005553282441
1271	0.9999545902	0.005553260772
1272	0.9999545902	0.005553201183
1273	0.9999545902	0.005553185947
1274	0.9999697268	0.005502615776
1275	0.9999697268	0.005502543553
1276	0.9999697268	0.005502501301
1277	0.9999697268	0.005502465092
1278	0.9999697268	0.005502201796
1279	0.9999697268	0.005502177337
1280	0.9999697268	0.005502172487
1281	0.9999697268	0.005502107256
1282	0.9999697268	0.005502054015
1283	0.9999697268	0.005502034263
1284	0.9999697268	0.005501978698
1285	0.9999697268	0.005501758494
1286	0.9999697268	0.00550172484
1287	0.9999697268	0.00550172484
1288	0.9999697268	0.005501711671
1289	0.9999697268	0.005501679019
1290	0.9999697268	0.005501667653
1291	0.9999697268	0.005501646617
1292	0.9999697268	0.005501641963
1293	0.9999697268	0.005501630198
1294	0.9999697268	0.005501615793
1295	0.9999697268	0.005501597925
1296	0.9999697268	0.005501585993
1297	0.9999697268	0.005501572449
1298	0.9999697268	0.005501546268
1299	0.9999697268	0.005501528849
1300	0.9999697268	0.005501442418
1301	0.9999697268	0.00550143204
1302	0.9999697268	0.005501427655
1303	0.9999697268	0.005501419656
1304	0.9999697268	0.005501399668
1305	0.9999697268	0.005501394935
1306	0.9999697268	0.005501386026
1307	0.9999697268	0.00550133587
1308	0.9999697268	0.005501324864
1309	0.9999697268	0.005501292186
1310	0.9999697268	0.005501257562
1311	0.9999697268	0.005501127916
1312	0.9999697268	0.005500911742
1313	0.9999697268	0.005500697741
1314	0.9999697268	0.005500683898
1315	0.9999697268	0.005500683898
1316	0.9999697268	0.005500651186
1317	0.9999697268	0.005500641161
1318	0.9999697268	0.005500598094
1319	0.9999697268	0.005500598094
1320	0.9999697268	0.005500495145
1321	0.9999697268	0.005500495145
1322	0.9999697268	0.005500486662
1323	0.9999697268	0.005500461345
1324	0.9999697268	0.005500446911
1325	0.9999697268	0.005500440581
1326	0.9999697268	0.005500427464
1327	0.9999697268	0.005500365884
1328	0.9999697268	0.005500339885
1329	0.9999697268	0.005500302373
1330	0.9999697268	0.005500271934
1331	0.9999697268	0.005500251871
1332	0.9999697268	0.005500235198
1333	0.9999697268	0.005500222994
1334	0.9999697268	0.005500203118
1335	0.9999697268	0.005500068827
1336	0.9999697268	0.00550001621
1337	0.9999697268	0.005499963775
1338	0.9999697268	0.00549991152
1339	0.9999697268	0.005499576614
1340	0.9999697268	0.005499561701
1341	0.9999697268	0.005499542118
1342	0.9999697268	0.005499500042
1343	0.9999697268	0.005499438908
1344	0.9999697268	0.005499396761
1345	0.9999697268	0.005499345239
1346	0.9999697268	0.00549930812
1347	0.9999697268	0.005499275301
1348	0.9999697268	0.005499258169
1349	0.9999697268	0.005499244616
1350	0.9999697268	0.00549922765
1351	0.9999697268	0.005499209285
1352	0.9999697268	0.005499183056
1353	0.9999697268	0.005499166939
1354	0.9999697268	0.005498759185
1355	0.9999697268	0.005498759185
1356	0.9999697268	0.005498755172
1357	0.9999697268	0.005498690646
1358	0.9999697268	0.005498683322
1359	0.9999697268	0.005498613594
1360	0.9999697268	0.005498409358
1361	0.9999697268	0.005498392766
1362	0.9999697268	0.0054983635
1363	0.9999697268	0.005498298551
1364	0.9999697268	0.005498291508
1365	0.9999697268	0.005498213281
1366	0.9999697268	0.005498203651
1367	0.9999697268	0.005498047792
1368	0.9999697268	0.00549804031
1369	0.9999697268	0.00549802381
1370	0.9999697268	0.005498017236
1371	0.9999697268	0.005497953762
1372	0.9999697268	0.005497934696
1373	0.9999697268	0.005497743124
1374	0.9999697268	0.005497707379
1375	0.9999697268	0.005497536567
1376	0.9999697268	0.005497528745
1377	0.9999697268	0.005497518495
1378	0.9999697268	0.005497489123
1379	0.9999697268	0.005497463494
1380	0.9999697268	0.005497447478
1381	0.9999697268	0.005497388305
1382	0.9999697268	0.005497372988
1383	0.9999697268	0.00549736891
1384	0.9999697268	0.00549726244
1385	0.9999697268	0.005493774253
1386	0.9999697268	0.00549370591
1387	0.9999697268	0.005493608915
1388	0.9999697268	0.005493574983
1389	0.9999697268	0.005493523613
1390	0.9999697268	0.005493472823
1391	0.9999697268	0.00549345821
1392	0.9999697268	0.005493376775
1393	0.9999697268	0.005493217573
1394	0.9999697268	0.005493059379
1395	0.9999697268	0.005492964206
1396	0.9999697268	0.005492964206
1397	0.9999697268	0.005492948495
1398	0.9999697268	0.00549293091
1399	0.9999697268	0.00549293091
1400	0.9999697268	0.005492926658
1401	0.9999697268	0.005492888777
1402	0.9999697268	0.005492872115
1403	0.9999697268	0.005492864064
1404	0.9999697268	0.005492752556
1405	0.9999697268	0.005492713409
1406	0.9999697268	0.00549270704
1407	0.9999697268	0.005492680666
1408	0.9999697268	0.005492517386
1409	0.9999697268	0.005492509262
1410	0.9999697268	0.005492454194
1411	0.9999697268	0.005492439356
1412	0.9999697268	0.0054924009
1413	0.9999697268	0.005492291948
1414	0.9999697268	0.005492258837
1415	0.9999848634	0.005435550074
1416	0.9999848634	0.005435529122
1417	0.9999848634	0.005435502619
1418	0.9999848634	0.005435476555
1419	0.9999848634	0.005435295417
1420	0.9999848634	0.005435123908
1421	0.9999848634	0.005435073063
1422	0.9999848634	0.005385345753
1423	0.9999848634	0.005385329626
1424	0.9999848634	0.005385200047
1425	0.9999848634	0.005385200047
1426	0.9999848634	0.005385182642
1427	0.9999848634	0.005384960022
1428	0.9999848634	0.00538481445
1429	0.9999848634	0.00538475671
1430	0.9999848634	0.005384707489
1431	0.9999848634	0.00538466753
1432	0.9999848634	0.005384658105
1433	0.9999848634	0.005384529242
1434	0.9999848634	0.005384460422
1435	0.9999848634	0.005384412818
1436	0.9999848634	0.005384393458
1437	0.9999848634	0.005384374144
1438	0.9999848634	0.005384243446
1439	0.9999848634	0.005384224519
1440	0.9999848634	0.005384149025
1441	0.9999848634	0.005384111598
1442	0.9999848634	0.005384073049
1443	0.9999848634	0.005384023903
1444	0.9999848634	0.005383985543
1445	0.9999848634	0.005383985543
1446	0.9999848634	0.005383933147
1447	0.9999848634	0.005383807878
1448	0.9999848634	0.005383541658
1449	0.9999848634	0.005383395986
1450	0.9999848634	0.005383141943
1451	0.9999848634	0.005383087572
1452	0.9999848634	0.005383013208
1453	0.9999848634	0.005382977902
1454	0.9999848634	0.005382930642
1455	0.9999848634	0.005382858042
1456	0.9999848634	0.005382840025
1457	0.9999848634	0.005382738435
1458	0.9999848634	0.005382447178
1459	0.9999848634	0.00538241142
1460	0.9999848634	0.005382403916
1461	0.9999848634	0.005382275742
1462	0.9999848634	0.005382232614
1463	0.9999848634	0.005382197935
1464	0.9999697268	0.00533215108
1465	0.9999697268	0.005332015826
1466	0.9999697268	0.005331924331
1467	0.9999697268	0.005331801403
1468	0.9999697268	0.005331667394
1469	0.9999697268	0.005331437491
1470	0.9999697268	0.005331304329
1471	0.9999697268	0.005331271685
1472	0.9999697268	0.005331137547
1473	0.9999697268	0.005331080885
1474	0.9999697268	0.005331046937
1475	0.9999697268	0.005330980223
1476	0.9999697268	0.005330857762
1477	0.9999697268	0.005330832528
1478	0.9999697268	0.005330799694
1479	0.9999697268	0.005330783367
1480	0.9999697268	0.0053307213
1481	0.9999697268	0.005330655123
1482	0.9999697268	0.005330625709
1483	0.9999697268	0.005330534437
1484	0.9999697268	0.005330511391
1485	0.9999697268	0.005330420434
1486	0.9999697268	0.005330408945
1487	0.9999848634	0.005253350532
1488	0.9999848634	0.005253293942
1489	0.9999848634	0.005253237554
1490	0.9999848634	0.00520984376
1491	0.9999848634	0.005209789819
1492	0.9999848634	0.005209761604
1493	0.9999848634	0.005209705495
1494	0.9999848634	0.005209677508
1495	0.9999848634	0.005209565825
1496	0.9999848634	0.005209343973
1497	0.9999848634	0.005209276971
1498	0.9999848634	0.005209210181
1499	0.9999848634	0.005209155428
1500	0.9999848634	0.005209046289
1501	0.9999848634	0.005208991975
1502	0.9999848634	0.005208937806
1503	0.9999848634	0.005208883782
1504	0.9999848634	0.005208850812
1505	0.9999848634	0.005208817893
1506	0.9999848634	0.005208785026
1507	0.9999848634	0.005208719419
1508	0.9999848634	0.00520866581
1509	0.9999848634	0.005208612344
1510	0.9999848634	0.005208585673
1511	0.9999848634	0.005208559038
1512	0.9999848634	0.005208505855
1513	0.9999848634	0.005208505855
1514	0.9999848634	0.005208256191
1515	0.9999848634	0.005208150981
1516	0.9999848634	0.005208150981
1517	0.9999848634	0.005208023099
1518	0.9999848634	0.005207757852
1519	0.9999848634	0.005207653983
1520	0.9999848634	0.005207393745
1521	0.9999848634	0.005207268051
1522	0.9999848634	0.005207145741
1523	0.9999848634	0.005207043568
1524	0.9999848634	0.005206941925
1525	0.9999848634	0.005206891333
1526	0.9999848634	0.005206790477
1527	0.9999848634	0.005206729021
1528	0.9999848634	0.005206528993
1529	0.9999848634	0.00520646811
1530	0.9999848634	0.00520636918
1531	0.9999848634	0.005206132684
1532	0.9999848634	0.005206034971
1533	0.9999848634	0.005206025258
1534	0.9999848634	0.00520589874
1535	0.9999848634	0.005205874458
1536	0.9999848634	0.005205814999
1537	0.9999848634	0.005205696537
1538	0.9999848634	0.005205600165
1539	0.9999848634	0.005205504279
1540	0.9999848634	0.005205474984
1541	0.9999848634	0.005205284593
1542	0.9999848634	0.005205096104
1543	0.9999848634	0.005205049361
1544	0.9999848634	0.005204993572
1545	0.9999848634	0.005204946961
1546	0.9999848634	0.005204900466
1547	0.9999848634	0.005204844153
1548	0.9999848634	0.0052047296
1549	0.9999848634	0.0052047296
1550	0.9999848634	0.005204627258
1551	0.9999848634	0.005204513452
1552	0.9999848634	0.005204467242
1553	0.9999848634	0.005204411862
1554	0.9999848634	0.005204355496
1555	0.9999848634	0.005204173159
1556	0.9999848634	0.00520415054
1557	0.9999848634	0.005203970203
1558	0.9999848634	0.005203753075
1559	0.9999848634	0.005203664268
1560	0.9999848634	0.005203609535
1561	0.9999848634	0.005203502692
1562	0.9999848634	0.005203448423
1563	0.9999848634	0.005203360638
1564	0.9999848634	0.00520331693
1565	0.9999848634	0.005203263048
1566	0.9999848634	0.005203068599
1567	0.9999848634	0.005202981707
1568	0.9999848634	0.005202951583
1569	0.9999848634	0.005202908335
1570	0.9999848634	0.00520286519
1571	0.9999848634	0.005202822147
1572	0.9999848634	0.005202715702
1573	0.9999848634	0.005202476496
1574	0.9999848634	0.005202391211
1575	0.9999848634	0.005202221648
1576	0.9999848634	0.005202195467
1577	0.9999848634	0.005202040633
1578	0.9999848634	0.005201915661
1579	0.9999848634	0.005201799767
1580	0.9999848634	0.005201754835
1581	0.9999848634	0.005201754599
1582	0.9999848634	0.005201350291
1583	0.9999848634	0.005201299592
1584	0.9999848634	0.00520127995
1585	0.9999848634	0.005201197635
1586	0.9999848634	0.005201000597
1587	0.9999848634	0.005200914096
1588	0.9999848634	0.005200893717
1589	0.9999848634	0.005200852729
1590	0.9999848634	0.005200690592
1591	0.9999848634	0.00520067047
1592	0.9999848634	0.005200441281
1593	0.9999848634	0.005200421238
1594	0.9999848634	0.005200309258
1595	0.9999848634	0.005200151718
1596	0.9999848634	0.005200055678
1597	0.9999848634	0.005199896639
1598	0.9999848634	0.005199876901
1599	0.9999848634	0.005199687205
1600	0.9999848634	0.005199640208
1601	0.9999848634	0.005199593343
1602	0.9999848634	0.005199480781
1603	0.9999848634	0.005199420706
1604	0.9999848634	0.005199374012
1605	0.9999848634	0.005199334743
1606	0.9999848634	0.005199295855
1607	0.9999848634	0.005199265167
1608	0.9999848634	0.005199234151
1609	0.9999848634	0.005199187744
1610	0.9999848634	0.005199095252
1611	0.9999848634	0.005199018123
1612	0.9999848634	0.005199004222
1613	0.9999848634	0.005198973512
1614	0.9999848634	0.005198936619
1615	0.9999848634	0.005198889691
1616	0.9999848634	0.005198702885
1617	0.9999848634	0.005198675191
1618	0.9999848634	0.005198569574
1619	0.9999848634	0.005198479087
1620	0.9999848634	0.005198440513
1621	0.9999848634	0.00519813785
1622	0.9999848634	0.005134541681
1623	0.9999848634	0.005134513393
1624	0.9999848634	0.005134188698
1625	0.9999848634	0.005134030084
1626	0.9999848634	0.005133877586
1627	0.9999848634	0.0051338008
1628	0.9999848634	0.005133724518
1629	0.9999848634	0.005133400577
1630	0.9999848634	0.005133255981
1631	0.9999848634	0.005133109247
1632	0.9999848634	0.005132538829
1633	0.9999848634	0.005132525371
1634	0.9999848634	0.005132390612
1635	0.9999848634	0.005132095308
1636	0.9999848634	0.005132088868
1637	0.9999848634	0.005132087165
1638	0.9999848634	0.005132081724
1639	0.9999848634	0.00513204044
1640	0.9999848634	0.005132035622
1641	0.9999848634	0.005132031061
1642	0.9999848634	0.005132018141
1643	0.9999848634	0.005132001389
1644	0.9999848634	0.005131952719
1645	0.9999848634	0.005131940681
1646	0.9999848634	0.005131905871
1647	0.9999848634	0.005131868336
1648	0.9999848634	0.005131844359
1649	0.9999848634	0.005131586967
1650	0.9999848634	0.005131581909
1651	0.9999848634	0.005131470739
1652	0.9999848634	0.00513146434
1653	0.9999848634	0.005131444698
1654	0.9999848634	0.005131343112
1655	0.9999848634	0.005131313288
1656	0.9999848634	0.00513129387
1657	0.9999848634	0.005131246683
1658	0.9999848634	0.005131235407
1659	0.9999848634	0.005131224166
1660	0.9999848634	0.005131087974
1661	0.9999848634	0.00513105372
1662	0.9999848634	0.005130897468
1663	0.9999848634	0.005130871607
1664	0.9999848634	0.005130869478
1665	0.9999848634	0.005130841409
1666	0.9999848634	0.005130792163
1667	0.9999848634	0.00513059211
1668	0.9999848634	0.005130566841
1669	0.9999848634	0.005130546869
1670	0.9999848634	0.005130418962
1671	0.9999848634	0.005130226516
1672	0.9999848634	0.005130111808
1673	0.9999848634	0.005130091195
1674	0.9999848634	0.005130089236
1675	0.9999848634	0.005129877496
1676	0.9999848634	0.00512986867
1677	0.9999848634	0.005129855738
1678	0.9999848634	0.005129845163
1679	0.9999848634	0.005129828031
1680	0.9999848634	0.005129761522
1681	0.9999848634	0.005129740879
1682	0.9999848634	0.005129738128
1683	0.9999848634	0.005129472768
1684	0.9999848634	0.005129396408
1685	0.9999848634	0.005129390729
1686	0.9999848634	0.005129266175
1687	0.9999848634	0.005129229437
1688	0.9999848634	0.005129194818
1689	0.9999848634	0.005129186474
1690	0.9999848634	0.005129160636
1691	0.9999848634	0.005129154791
1692	0.9999848634	0.005129148141
1693	0.9999848634	0.005129040486
1694	0.9999848634	0.005128993827
1695	0.9999848634	0.005128973309
1696	0.9999848634	0.005128962849
1697	0.9999848634	0.005128960698
1698	0.9999848634	0.005128927161
1699	0.9999848634	0.005128833677
1700	0.9999848634	0.005128812089
1701	0.9999848634	0.005128783707
1702	0.9999848634	0.005128718914
1703	0.9999848634	0.005128676432
1704	0.9999848634	0.005128657474
